#rho0,E/A
1.581884872141618159e-01,-1.577886159522980414e+01
1.551158209356312823e-01,-1.576083661824256943e+01
1.554204008487345134e-01,-1.570188832242502208e+01
1.570393301865485869e-01,-1.575602056915731097e+01
1.559853656168661007e-01,-1.578931015719326503e+01
1.569211247843547430e-01,-1.575005818111328892e+01
1.561114233573584476e-01,-1.571446862863053440e+01
1.574034147353168822e-01,-1.575651341174026498e+01
1.567159852196825798e-01,-1.576412280581052272e+01
1.553588792459809631e-01,-1.574584517518050930e+01
1.594739152945976735e-01,-1.572766020534509579e+01
1.571056133378319619e-01,-1.571454586041555324e+01
1.575319945472333227e-01,-1.577472951745879293e+01
1.564869330462659303e-01,-1.573486336474683256e+01
1.576726240083582975e-01,-1.574856647124589593e+01
1.558697930849937408e-01,-1.574680316476707453e+01
1.571899878449677934e-01,-1.576648185038399674e+01
1.569150154549128484e-01,-1.577901182256899126e+01
1.572789862990912335e-01,-1.575343951127241127e+01
1.583222422724238354e-01,-1.571096291091546249e+01
1.563420280351155434e-01,-1.576251165164357637e+01
1.564009554564670945e-01,-1.578275181885367040e+01
1.557361456231351748e-01,-1.571516386052751812e+01
1.555194697492367495e-01,-1.575705666058372323e+01
1.551489228226450023e-01,-1.576222023537765793e+01
1.558164582376500296e-01,-1.575151620861478996e+01
1.568574916225787264e-01,-1.577011368055446994e+01
1.564356612312862715e-01,-1.574939043570141806e+01
1.557711310423506024e-01,-1.571299250948514903e+01
1.569008201830086879e-01,-1.577635659104416987e+01
1.555709845626968846e-01,-1.576119038990180066e+01
1.561712489345442045e-01,-1.577532741627456581e+01
1.551648912836747496e-01,-1.570976330952232125e+01
1.551692524651873406e-01,-1.577764876692737950e+01
1.563797783115599138e-01,-1.572247561009732841e+01
1.555063631594210682e-01,-1.573670042267054470e+01
1.554068456824197475e-01,-1.573364647334711641e+01
1.552993880389337555e-01,-1.571512324034363850e+01
1.562235163264499849e-01,-1.576599705210380797e+01
1.553307279986316791e-01,-1.578363713484957032e+01
1.561429938856468136e-01,-1.575059132365223391e+01
1.579097728399399547e-01,-1.573990128895884943e+01
1.568785198259105007e-01,-1.575191073711847345e+01
1.550807340670408430e-01,-1.576791714079703510e+01
1.560068033283939504e-01,-1.574172052343663175e+01
1.577575364162739913e-01,-1.577137997386866353e+01
1.552376311826365873e-01,-1.571523779716078018e+01
1.557285319690067948e-01,-1.570951952156890030e+01
1.568087697774952771e-01,-1.570178360105942517e+01
1.562820810820798045e-01,-1.573238154032069325e+01
1.563057276205028212e-01,-1.578713266574455787e+01
1.572891187596129337e-01,-1.573324454858095756e+01
1.558028640126594422e-01,-1.576778359573434862e+01
1.551238416040405521e-01,-1.574614688358444248e+01
1.556279058825699446e-01,-1.575128503185316298e+01
1.552404065304285041e-01,-1.571336381344432453e+01
1.582614892836367582e-01,-1.579043120663516042e+01
1.550523190482138713e-01,-1.573038405743044521e+01
1.553591084258141297e-01,-1.573814931538627171e+01
1.560748698189268480e-01,-1.579542740516652088e+01
1.555111074600859511e-01,-1.572901813483036726e+01
1.560637139054598943e-01,-1.573045082567454855e+01
1.563303418267107114e-01,-1.576700792954513553e+01
1.590705308087598246e-01,-1.576999733178313257e+01
1.554393565329515170e-01,-1.575255985729704200e+01
1.565348431981493649e-01,-1.571717713636374825e+01
1.560258365348231036e-01,-1.570286133663716654e+01
1.579273157422538820e-01,-1.574604909459064572e+01
1.558581503208018859e-01,-1.577990784325397833e+01
1.554073858663129193e-01,-1.575772599865981505e+01
1.561606262633608300e-01,-1.576289704927746449e+01
1.568022421538369515e-01,-1.575708141875198542e+01
1.578639313111094844e-01,-1.577677064621371983e+01
1.570677649792290576e-01,-1.580228272762414576e+01
1.575016162342541270e-01,-1.570712054508601341e+01
1.560846336837082293e-01,-1.576275359448603197e+01
1.552820455776699471e-01,-1.571299786239375429e+01
1.558333743850090214e-01,-1.571889828171944181e+01
1.558823423923502982e-01,-1.571522740098693482e+01
1.560932805761182096e-01,-1.574333824381163716e+01
1.554313389620018415e-01,-1.573214878819479168e+01
1.561159507455947559e-01,-1.582176865347068784e+01
1.571109742616732252e-01,-1.576009667706222217e+01
1.564611496116328770e-01,-1.574163658673154131e+01
1.558217760920361239e-01,-1.571070970745315165e+01
1.554300594308190842e-01,-1.575981401614056132e+01
1.558563756199815298e-01,-1.572298349876661838e+01
1.568920588173949027e-01,-1.577049113950452330e+01
1.567693636690783432e-01,-1.574703186061680071e+01
1.551912475918222900e-01,-1.571624622059578158e+01
1.567382337141599857e-01,-1.575030334330096515e+01
1.569710945025455384e-01,-1.577160230786047812e+01
1.564422012425868425e-01,-1.577533750799909917e+01
1.560832798218862449e-01,-1.571415060112954620e+01
1.571326078017784844e-01,-1.576677726687302439e+01
1.558244137108328320e-01,-1.574054167694580109e+01
1.561482270955827367e-01,-1.575746483222514627e+01
1.573669948029793597e-01,-1.572232076060473993e+01
1.565848247613949584e-01,-1.578343659422123757e+01
1.563981352586904239e-01,-1.578385256572046202e+01
1.551287255144457866e-01,-1.573192253928408491e+01
1.555452709907375608e-01,-1.575364796707751047e+01
1.579071460402657889e-01,-1.578356205675791912e+01
1.566447400493673758e-01,-1.572849518116828804e+01
1.560491036402283926e-01,-1.576165842147529617e+01
1.555849192134869940e-01,-1.573301123857253714e+01
1.575782688468945480e-01,-1.576415514671254492e+01
1.571342276885636935e-01,-1.573654460518481280e+01
1.558551423512982426e-01,-1.574894046773088796e+01
1.555917161454281050e-01,-1.575544323859375950e+01
1.551941790790051789e-01,-1.572153043451870857e+01
1.551167276896533442e-01,-1.577340056016598524e+01
1.585424930465910986e-01,-1.577938967018701710e+01
1.551740697338420683e-01,-1.569918557343959797e+01
1.565697205053468155e-01,-1.576935151401951529e+01
1.558176929128722854e-01,-1.577073549611137615e+01
1.556871598303894433e-01,-1.577086779840550257e+01
1.578488679819934071e-01,-1.573364282784824830e+01
1.569242402178201712e-01,-1.575301578268907576e+01
1.558591891041448407e-01,-1.574274731145717787e+01
1.550298437680622254e-01,-1.573679225939068793e+01
1.582062558236262961e-01,-1.568655597000658020e+01
1.556130315549603960e-01,-1.574975702793666343e+01
1.560001954752553710e-01,-1.576703111967544046e+01
1.554660764274168328e-01,-1.573330006816210513e+01
1.580468598148705162e-01,-1.575294501101650724e+01
1.560781801864251084e-01,-1.571967763518393113e+01
1.560241622600820888e-01,-1.573850749501978008e+01
1.579123184844006544e-01,-1.575626888740325349e+01
1.559615957266643760e-01,-1.575976715898792513e+01
1.569485600215080323e-01,-1.580793014933058416e+01
1.561971638487406888e-01,-1.573118788162521930e+01
1.555489983272702881e-01,-1.579112428412392255e+01
1.593554134307211545e-01,-1.575862745670248621e+01
1.561880111978289631e-01,-1.574024284768282023e+01
1.557417056650002296e-01,-1.577144010434813204e+01
1.562174194932771654e-01,-1.573744572684278786e+01
1.558656662196574727e-01,-1.568791793229056708e+01
1.550182791797637960e-01,-1.574385642688746145e+01
1.560752300309500573e-01,-1.577246753990321615e+01
1.563273360332597117e-01,-1.575719710720447253e+01
1.558747387151684372e-01,-1.576099180624475338e+01
1.561337529643146149e-01,-1.578379280122717354e+01
1.550693015741536618e-01,-1.575334040296210070e+01
1.560642279255051168e-01,-1.572438679658141325e+01
1.557313130737311146e-01,-1.580048260509862423e+01
1.584968965464446378e-01,-1.575555622655270938e+01
1.582177412645832670e-01,-1.576284252483707959e+01
1.565104744433140072e-01,-1.576567631505881550e+01
1.559327315513983903e-01,-1.576937275817521034e+01
1.575505158319660814e-01,-1.577340216163328890e+01
1.560854792793618107e-01,-1.575530452235293133e+01
1.557858998004761353e-01,-1.575411256090255918e+01
1.572291333127056878e-01,-1.576306015154465001e+01
1.561746998820029986e-01,-1.578335267548136933e+01
1.554676174854430215e-01,-1.579122029563795415e+01
1.560813303520729167e-01,-1.573419375978123647e+01
1.563215721876106135e-01,-1.577448035945002403e+01
1.557618456069043977e-01,-1.574254434102137701e+01
1.555088591712834312e-01,-1.574253936330740800e+01
1.550627194609971449e-01,-1.573405480325781625e+01
1.558311383762124303e-01,-1.574906760186527954e+01
1.564995599682773297e-01,-1.578839901228091236e+01
1.550569181771962179e-01,-1.573997193462883182e+01
1.555301361112893521e-01,-1.580412151603277415e+01
1.554805495986499586e-01,-1.572918867116275798e+01
1.569996801126195551e-01,-1.575917941105577569e+01
1.556882947839266229e-01,-1.571438755610787474e+01
1.567195985536908587e-01,-1.569354787872656765e+01
1.572342847836598612e-01,-1.575005536302265519e+01
1.556459759711293356e-01,-1.577186895104274456e+01
1.560008004842888263e-01,-1.576956963938949485e+01
1.572270093933815782e-01,-1.577047211474306820e+01
1.560370303206459197e-01,-1.574254003438063876e+01
1.565480860734378143e-01,-1.573718442263690065e+01
1.551354021622580182e-01,-1.572023974965078885e+01
1.567634495041853038e-01,-1.571496029449891196e+01
1.574732277862140040e-01,-1.576950185955195849e+01
1.572469528427218877e-01,-1.578605001092258142e+01
1.561408679741441985e-01,-1.573740321966056577e+01
1.566065060288721056e-01,-1.581035184815115713e+01
1.559481926657628192e-01,-1.573840195035632661e+01
1.551296646523487588e-01,-1.574093319006586889e+01
1.569231294160498558e-01,-1.574332830533442262e+01
1.554982975714897520e-01,-1.571782388445622658e+01
1.561281886810402530e-01,-1.575483706352096824e+01
1.553039607471245476e-01,-1.566977099905518145e+01
1.557054492729181006e-01,-1.572678919740137360e+01
1.571081348278915713e-01,-1.577136714665876127e+01
1.562224420879385622e-01,-1.577708675007624883e+01
1.556081232036273798e-01,-1.572536015947303589e+01
1.578450584836486870e-01,-1.573462486831441964e+01
1.551133932149087735e-01,-1.580138917623525074e+01
1.559957293696729030e-01,-1.573110723287939550e+01
1.569920841498717023e-01,-1.575798587962025188e+01
1.563894919551087614e-01,-1.572797531917343328e+01
1.569568245963272046e-01,-1.577466301899273837e+01
1.557679332070363853e-01,-1.574707487739112111e+01
1.583790688460376683e-01,-1.581399714737553097e+01
1.555737275928526786e-01,-1.577521174873608345e+01
1.568123794714879893e-01,-1.572807563550102650e+01
1.550200201245558740e-01,-1.576764741730388586e+01
1.553007413456051200e-01,-1.572080867182177322e+01
1.577456159202228481e-01,-1.576474608183792014e+01
1.557938353026394607e-01,-1.573537280047160536e+01
1.562032409591532778e-01,-1.578208511195581742e+01
1.578049580601477431e-01,-1.572242804598925403e+01
1.566612200001914756e-01,-1.575501324300074302e+01
1.562767144838890510e-01,-1.577122788616776816e+01
1.551345700740649480e-01,-1.576121170983093478e+01
1.550273012963154506e-01,-1.570789137322354811e+01
1.565999005675495492e-01,-1.576447327423415068e+01
1.583575273369514369e-01,-1.579409217468752757e+01
1.562661229381706318e-01,-1.578544668985765753e+01
1.562622675350666956e-01,-1.574984640222300669e+01
1.563142258644381055e-01,-1.576600662435150468e+01
1.561643509128979590e-01,-1.573660947456853521e+01
1.554391513900268140e-01,-1.577535323009338519e+01
1.557044977734692026e-01,-1.575521921526367386e+01
1.555603977908350533e-01,-1.574245682652966671e+01
1.573408098197427996e-01,-1.581900538044635951e+01
1.560931514398701536e-01,-1.574659043248536783e+01
1.550110174491621529e-01,-1.570843937893454978e+01
1.576885582469275682e-01,-1.576703043727897580e+01
1.581380505063772757e-01,-1.575419853761699862e+01
1.556633288161731743e-01,-1.578457594785000317e+01
1.552787447407230070e-01,-1.570786494104893194e+01
1.569497151495663489e-01,-1.571869910864599262e+01
1.564989686061595275e-01,-1.576834499572965242e+01
1.550727965356562543e-01,-1.579920134093127082e+01
1.560355116278742682e-01,-1.573264970445971045e+01
1.570546424446218059e-01,-1.573827469232147891e+01
1.553004331057847576e-01,-1.571831961519210275e+01
1.558404389357704589e-01,-1.574073411397259470e+01
1.550411878421446843e-01,-1.573093302217758804e+01
1.559931915575185069e-01,-1.576949916342093694e+01
1.578681169794096950e-01,-1.580964505375564677e+01
1.565922902097897917e-01,-1.574756184941946202e+01
1.570411343818345629e-01,-1.578356053760248834e+01
1.569331109697934823e-01,-1.574310904713116166e+01
1.567497480804465604e-01,-1.575194406430212624e+01
1.565422146421228677e-01,-1.577317640229799345e+01
1.558179465109318929e-01,-1.580246556685851012e+01
1.563282454828310020e-01,-1.575986951634289568e+01
1.561573263620391061e-01,-1.573693782432045651e+01
1.557486669194111384e-01,-1.575430053530557650e+01
1.585141047858425745e-01,-1.576771290248889912e+01
1.555766341359592353e-01,-1.577221451818832243e+01
1.554507962259879250e-01,-1.576521408027837623e+01
1.560521219239577595e-01,-1.573170140394061356e+01
1.578711637858389860e-01,-1.578977000770803585e+01
1.557508921851555039e-01,-1.573740404298614415e+01
1.555457588798932200e-01,-1.572195864883544481e+01
1.550150795885145150e-01,-1.570972828833374813e+01
1.560261698747814341e-01,-1.572304250729503039e+01
1.556819486425470855e-01,-1.576046915289912675e+01
1.562750137571410070e-01,-1.575677963750055177e+01
1.565421347495219440e-01,-1.569687093898519059e+01
1.556645697594086775e-01,-1.576003126952508104e+01
1.555333052585061160e-01,-1.574898633407912740e+01
1.553302780422519680e-01,-1.570582796769422096e+01
1.551295149855824729e-01,-1.582883464150876307e+01
1.554454894969954926e-01,-1.575717080310738183e+01
1.572098247567781382e-01,-1.575306207312972973e+01
1.565332767173996387e-01,-1.573008761946779188e+01
1.571187445935069427e-01,-1.577082418709515643e+01
1.565796237285623227e-01,-1.570259164621249504e+01
1.580930005828485863e-01,-1.574632301214250418e+01
1.552450500481671325e-01,-1.578463497753421763e+01
1.556632575667530882e-01,-1.580141873039038103e+01
1.563959296929162690e-01,-1.574488761399364734e+01
1.557392568443310699e-01,-1.573242065643806065e+01
1.555566373824700810e-01,-1.576755079243781132e+01
1.564452844124997466e-01,-1.581788140483348570e+01
1.557399047875971387e-01,-1.572342661390306340e+01
1.559721026834899882e-01,-1.572594284989347457e+01
1.564200230672538050e-01,-1.577575282869344697e+01
1.552431409434924803e-01,-1.574193550298306654e+01
1.568857798103031331e-01,-1.573469793967133512e+01
1.571998601893989100e-01,-1.572052972735360221e+01
1.563383614087522078e-01,-1.578098248026290484e+01
1.563724989001101240e-01,-1.576059312105305388e+01
1.563149318015367162e-01,-1.577104509776626706e+01
1.569273421558884107e-01,-1.573233745378759174e+01
1.559931755948075205e-01,-1.573733957647712067e+01
1.551339784703147096e-01,-1.574305897702313928e+01
1.573081424880775070e-01,-1.580445222162306074e+01
1.559466908076258262e-01,-1.573907798949881709e+01
1.555262977323616236e-01,-1.576895259235594082e+01
1.552677266864249950e-01,-1.572902978795669071e+01
1.558780890129445318e-01,-1.567839305000322270e+01
1.550704075063938925e-01,-1.572930055624064316e+01
1.562127328861434017e-01,-1.577929768015867040e+01
1.569122463181968075e-01,-1.575116647240308154e+01
1.554624750397645416e-01,-1.572263433783958142e+01
1.563516373697565187e-01,-1.573679332164538280e+01
1.551456585799777799e-01,-1.574216652563679553e+01
1.555284675054075805e-01,-1.571042537734387601e+01
1.562058782461558382e-01,-1.573523528655877080e+01
1.561014308951750307e-01,-1.577426983506552283e+01
1.564036893290330910e-01,-1.575140979504149641e+01
1.559470520479316891e-01,-1.575345625948808959e+01
1.568891381193037171e-01,-1.570774200521276143e+01
1.569337797652995137e-01,-1.573002837230399997e+01
1.581843317346990629e-01,-1.575816164842722067e+01
1.573281560892679787e-01,-1.576792119213116550e+01
1.571857906759675516e-01,-1.575899740296001816e+01
1.564115584079988908e-01,-1.572051613732599051e+01
1.562865392871566617e-01,-1.577312182631798443e+01
1.566660532270030270e-01,-1.576982164446182111e+01
1.550652787179257752e-01,-1.573219416749566335e+01
1.557696545338070893e-01,-1.575851890637777863e+01
1.557243310608941722e-01,-1.572943655826090570e+01
1.558640672840932995e-01,-1.569648724642989635e+01
1.557155679355563260e-01,-1.573531379420363940e+01
1.569701138566759191e-01,-1.575547383297135617e+01
1.561463641319490170e-01,-1.575375148914245393e+01
1.554662212373253694e-01,-1.570900312549035149e+01
1.550431866089003463e-01,-1.573850997171672184e+01
1.574242664507624623e-01,-1.576432717791002069e+01
1.570088814200574223e-01,-1.573716869849808830e+01
1.572693668374278153e-01,-1.578292238336899445e+01
1.564322161584728033e-01,-1.578953641510016936e+01
1.552473515415231375e-01,-1.572979471363330362e+01
1.569121669292934396e-01,-1.572307897453313252e+01
1.584682330494834590e-01,-1.578011641955365363e+01
1.560014986556567396e-01,-1.573246214264590748e+01
1.588959591458814768e-01,-1.576951328640396177e+01
1.563420584332041730e-01,-1.577514424455188724e+01
1.560667464813874639e-01,-1.577036662988276561e+01
1.569528094825264619e-01,-1.572687105413088915e+01
1.562317772207543753e-01,-1.573792660027680235e+01
1.554162903582620991e-01,-1.571881538459965988e+01
1.562560468374287470e-01,-1.575426823637048912e+01
1.574673672522343137e-01,-1.577800867228626736e+01
1.571621512157324041e-01,-1.576392182535599851e+01
1.554823889710502949e-01,-1.569862983360007114e+01
1.553644925614227346e-01,-1.573797540549091956e+01
1.553217465796161434e-01,-1.577025804382516583e+01
1.570109312306683935e-01,-1.576904754714539791e+01
1.564108788075859457e-01,-1.575649688460178766e+01
1.580168175622300164e-01,-1.569745766328333403e+01
1.558667239799976234e-01,-1.573771509085185372e+01
1.570988680188684372e-01,-1.576719398991210674e+01
1.578903304345339043e-01,-1.576883238222606742e+01
1.560570161470761497e-01,-1.569408044845067352e+01
1.567484312067453922e-01,-1.577021393656726822e+01
1.570014237323513473e-01,-1.577170004963495664e+01
1.559056608868442939e-01,-1.575237899844842993e+01
1.557389260974229583e-01,-1.578479582741395859e+01
1.566406857974343148e-01,-1.575535673628072075e+01
1.565247894476056445e-01,-1.575805703031242899e+01
1.570324934862774302e-01,-1.576802031375821400e+01
1.573876319021736969e-01,-1.581453192097347582e+01
1.564731481624135612e-01,-1.576748680860684537e+01
1.576551743836306640e-01,-1.578110322713318503e+01
1.570214105941417082e-01,-1.572035524391244898e+01
1.555766172612861875e-01,-1.573180380969540693e+01
1.567476943489717334e-01,-1.572724737819253527e+01
1.553065731166277108e-01,-1.572215105487991416e+01
1.566337975893534462e-01,-1.577644811691066806e+01
1.576208141377012650e-01,-1.573422178391547099e+01
1.572652245304706209e-01,-1.575528602906210551e+01
1.569243533044188399e-01,-1.575103929594137320e+01
1.555282482929439547e-01,-1.576423236778504311e+01
1.562960941828614170e-01,-1.574531969888784744e+01
1.578111609010085237e-01,-1.571112911977622417e+01
1.550434041298542065e-01,-1.577099100092093131e+01
1.554513992996710559e-01,-1.578551287174935602e+01
1.557434278172505349e-01,-1.579182595024545677e+01
1.564033512407262960e-01,-1.579229506566327679e+01
1.554983069440092069e-01,-1.572747548724421840e+01
1.555361721858411761e-01,-1.574326950614215015e+01
1.558480328689500760e-01,-1.575641085355175086e+01
1.579079705191341609e-01,-1.575391271432098250e+01
1.557296960719583012e-01,-1.577605369537400648e+01
1.554652243731531602e-01,-1.574310383608686159e+01
1.561982316017672401e-01,-1.580161419775640752e+01
1.570777036299513540e-01,-1.573501491954658604e+01
1.559756552023751908e-01,-1.574333223976744378e+01
1.570170790054769283e-01,-1.575973714966196582e+01
1.561484947557993386e-01,-1.575061955832219773e+01
1.558863868426610400e-01,-1.575539040559528203e+01
1.574893277237961464e-01,-1.575328881951306847e+01
1.551477744278212112e-01,-1.572621213482220348e+01
1.558137734329000101e-01,-1.575306167539003255e+01
1.567368744359605992e-01,-1.575952933881242757e+01
1.551418279208080508e-01,-1.575871135917009624e+01
1.573130401565716874e-01,-1.574799154619057084e+01
1.570179549289529020e-01,-1.578041201529027049e+01
1.565457831093394481e-01,-1.579426673973899931e+01
1.551761435096220554e-01,-1.572550283274617478e+01
1.555884701293410999e-01,-1.577743212417346541e+01
1.577908892732884927e-01,-1.575296372576238824e+01
1.569815839051766637e-01,-1.575474727962070531e+01
1.562249516145029771e-01,-1.577209847631925932e+01
1.575027596278514852e-01,-1.577811593741945906e+01
1.563096029251372365e-01,-1.575355952837936080e+01
1.563192010764463402e-01,-1.577199266117260734e+01
1.556932790977846037e-01,-1.571937251086618303e+01
1.551641539135756309e-01,-1.570059559009849970e+01
1.553304845757128572e-01,-1.576975316154929097e+01
1.585341176506620819e-01,-1.577502726711039749e+01
1.567135360288992030e-01,-1.575427179552054646e+01
1.570366250337388581e-01,-1.575785435226176112e+01
1.578436014711098456e-01,-1.577303620884345392e+01
1.553922666704948830e-01,-1.577398213012994788e+01
1.558727753725928089e-01,-1.573147662073139763e+01
1.559570709913038478e-01,-1.571813791521448245e+01
1.567535864789428579e-01,-1.578293948992510387e+01
1.565139513382498571e-01,-1.577300057484827001e+01
1.563010676226460061e-01,-1.572968802078095685e+01
1.582488242450034721e-01,-1.577419485729341453e+01
1.565734948949646377e-01,-1.578481903087360294e+01
1.561004130147173596e-01,-1.572228696872384290e+01
1.552850843174466144e-01,-1.572719802450657589e+01
1.558005116387086164e-01,-1.575962192718790078e+01
1.560847582860471761e-01,-1.574261252721223237e+01
1.553817967849483728e-01,-1.573016735689824586e+01
1.595379381431136778e-01,-1.575391890460689304e+01
1.561605818394994349e-01,-1.579614592702322184e+01
1.559552042510199965e-01,-1.574055213377822504e+01
1.551929272425378037e-01,-1.575698981127815301e+01
1.574268950848577431e-01,-1.572084746375172237e+01
1.561443383236082449e-01,-1.576510996932386099e+01
1.564755085104500287e-01,-1.572858571838271047e+01
1.584368011222229977e-01,-1.583004539656946008e+01
1.566821891904595920e-01,-1.577447360363067475e+01
1.559180413008075528e-01,-1.577731453160901864e+01
1.560953787359135592e-01,-1.576851104889374433e+01
1.552174821806776295e-01,-1.575149293016666263e+01
1.568450021551987816e-01,-1.571708434648314956e+01
1.559115950885792690e-01,-1.574709368379845387e+01
1.566123130253107010e-01,-1.581552102135512072e+01
1.554596348450766330e-01,-1.570471208215495729e+01
1.561990187232906724e-01,-1.572172606978998033e+01
1.555192832069767217e-01,-1.578070031709259524e+01
1.559343716812749692e-01,-1.573814042454449158e+01
1.560477435352444486e-01,-1.572994592236341305e+01
1.561732008361773338e-01,-1.580431251776373358e+01
1.569199694891164898e-01,-1.576947465774588153e+01
1.562953122567790065e-01,-1.570485312480627016e+01
1.568254255511672968e-01,-1.578284841783301751e+01
1.566407283733468603e-01,-1.574483641054207261e+01
1.555649766094171771e-01,-1.573369328432253056e+01
1.560020318323684652e-01,-1.572291277009083998e+01
1.572278319553032655e-01,-1.572855778093546064e+01
1.565563663563654395e-01,-1.574916144248838634e+01
1.561132170822728815e-01,-1.573060461558655376e+01
1.570100890371186053e-01,-1.571380138745439758e+01
1.552509500666910125e-01,-1.573276316422576038e+01
1.552616261359948679e-01,-1.573246356101943633e+01
1.589727588387706003e-01,-1.575082090877564589e+01
1.563339481163503741e-01,-1.577490531732819790e+01
1.554495387524891525e-01,-1.575127472277193519e+01
1.572780905712732880e-01,-1.577040720064171175e+01
1.571423194035064252e-01,-1.573879190394601757e+01
1.578099410080086862e-01,-1.576518424083989878e+01
1.588586066674711472e-01,-1.579413380422260360e+01
1.562683818403967084e-01,-1.573822819948816765e+01
1.556078472106434962e-01,-1.581341024307007537e+01
1.556471803708990576e-01,-1.575775210447818075e+01
1.552307178312000713e-01,-1.572995423513163438e+01
1.568304114578860653e-01,-1.575574883922673841e+01
1.557408463696942635e-01,-1.578081238886076143e+01
1.561275458567453200e-01,-1.573101740101033563e+01
1.555214918381850886e-01,-1.576371764443304180e+01
1.558558985802515895e-01,-1.572370520559225859e+01
1.554740318960954326e-01,-1.574349375089186154e+01
1.571485754119492373e-01,-1.577996883774860670e+01
1.572766167948238536e-01,-1.577398315566915166e+01
1.559865018123259561e-01,-1.573086177541190978e+01
1.592487195356336316e-01,-1.579126827717866099e+01
1.567389200722503484e-01,-1.573323495009010031e+01
1.551469615468053231e-01,-1.575502804662178491e+01
1.570040369556126580e-01,-1.574294555151752384e+01
1.564050810449904849e-01,-1.570329012436683591e+01
1.565520237421426653e-01,-1.575659898846198281e+01
1.570576799479796448e-01,-1.574312007115346113e+01
1.568725050437228541e-01,-1.574478845345455014e+01
1.575332971562795337e-01,-1.577560978821258253e+01
1.554317550509201340e-01,-1.579059860677421234e+01
1.551560925886740772e-01,-1.572132450542290982e+01
1.553217874377054997e-01,-1.572438813098813348e+01
1.569906399821164866e-01,-1.576200044271281797e+01
1.570603630647511295e-01,-1.575906201141743246e+01
1.567972921607671821e-01,-1.574212810625537173e+01
1.562116221404148408e-01,-1.575725289846230126e+01
1.568135670681662652e-01,-1.574298976604322320e+01
1.580354726113015751e-01,-1.577307719173663614e+01
1.564688331667212495e-01,-1.575342628003658874e+01
1.550069618347941769e-01,-1.575239820393104040e+01
1.566057557362450781e-01,-1.573350438974494026e+01
1.559649310401235722e-01,-1.576001359392834367e+01
1.552129333601619254e-01,-1.574597197636525969e+01
1.555253371674548135e-01,-1.578240574419666942e+01
1.559549906943217823e-01,-1.575239533680475468e+01
1.553998268548594242e-01,-1.577701333285632046e+01
1.563479556281776872e-01,-1.578270197264345853e+01
1.557057439506341900e-01,-1.573344431438836111e+01
1.558059820001610751e-01,-1.575474655049894501e+01
1.557594028815205700e-01,-1.575897033925446422e+01
1.561686859551786044e-01,-1.574384040484876834e+01
1.559223815676905878e-01,-1.576029259617887668e+01
1.572896271406067636e-01,-1.574433223917989544e+01
1.558711417628244056e-01,-1.576376589622387314e+01
1.579334759183942949e-01,-1.574775443574340450e+01
1.572226507976322851e-01,-1.576796345907563257e+01
1.556731124432086943e-01,-1.572612875315226511e+01
1.564317306752268377e-01,-1.571126107068866418e+01
1.566288485347464843e-01,-1.573397194941434485e+01
1.559590749523208086e-01,-1.574367938406815348e+01
1.566120820258558310e-01,-1.575834244163787190e+01
1.569422833499891645e-01,-1.575775815102133670e+01
1.555658594945620032e-01,-1.573983546637484210e+01
1.570831754446324613e-01,-1.574923298198515553e+01
1.572151393710654044e-01,-1.579122747637231861e+01
1.564477806249152392e-01,-1.574547901598113775e+01
1.560134251389951043e-01,-1.574397465308723909e+01
1.567761288131568342e-01,-1.573003023074594076e+01
1.559609579198267537e-01,-1.575837699507757961e+01
1.560281363684824230e-01,-1.576585690870572165e+01
1.560633724303336634e-01,-1.573678123644574356e+01
1.580134529982145097e-01,-1.577607176040308801e+01
1.567081143340479377e-01,-1.571823159876516840e+01
1.560580277412950967e-01,-1.575108186608854233e+01
1.556518044472091633e-01,-1.572357939307289243e+01
1.558784629545238165e-01,-1.577539896199503211e+01
1.550540819696753503e-01,-1.573336656684126922e+01
1.557829686101187550e-01,-1.572497688763028734e+01
1.566585390037531500e-01,-1.582777619461063878e+01
1.559751154067283985e-01,-1.575939433701171843e+01
1.569926416911261446e-01,-1.574761426259615327e+01
1.563734680838321234e-01,-1.571249635719483706e+01
1.551307274080085119e-01,-1.573804163841964865e+01
1.580307621949808006e-01,-1.568002123625901234e+01
1.576312196475920246e-01,-1.574400746593019385e+01
1.556640512438261792e-01,-1.577619682061904527e+01
1.559665891508809077e-01,-1.575369929271830394e+01
1.555929580875984597e-01,-1.575944132272675446e+01
1.557935084836848116e-01,-1.578613685815774481e+01
1.568700159932389648e-01,-1.576802527548762534e+01
1.564786270101864440e-01,-1.575507276065067686e+01
1.566851447959739241e-01,-1.576645525741317577e+01
1.563961696378631250e-01,-1.575668810774375039e+01
1.556781693804856204e-01,-1.572953962310147524e+01
1.553511041716298113e-01,-1.568475443228055077e+01
1.562572854185010074e-01,-1.575521740873941212e+01
1.572384662699002900e-01,-1.574470973614707603e+01
1.572086984305780810e-01,-1.573663052089794689e+01
1.558003512111891808e-01,-1.574327895331641081e+01
1.560863780787459520e-01,-1.581184352546800476e+01
1.569434716550371922e-01,-1.573781441022059902e+01
1.575544611833661346e-01,-1.579246344160608828e+01
1.557333764534579723e-01,-1.576896248463565442e+01
1.577343571552756452e-01,-1.574313252987042766e+01
1.551849836484851530e-01,-1.570937748393007105e+01
1.569253029047424364e-01,-1.578181554780722529e+01
1.553684272461163529e-01,-1.574201124564452670e+01
